timestamp,button,state,x,y
2.631441831588745,NoButton,Move,457,316
2.6433825492858887,NoButton,Move,457,314
2.65639328956604,NoButton,Move,457,310
2.6694183349609375,NoButton,Move,457,304
2.681497097015381,NoButton,Move,457,298
2.694486141204834,NoButton,Move,457,292
2.7064273357391357,NoButton,Move,459,286
2.7204549312591553,NoButton,Move,463,280
2.7325119972229004,NoButton,Move,467,274
2.744520664215088,NoButton,Move,471,270
2.757481336593628,NoButton,Move,477,264
2.7704851627349854,NoButton,Move,481,260
2.7834811210632324,NoButton,Move,487,256
2.7974932193756104,NoButton,Move,493,254
2.8085172176361084,NoButton,Move,497,250
2.821553945541382,NoButton,Move,505,248
2.8335165977478027,NoButton,Move,513,248
2.8476130962371826,NoButton,Move,523,248
2.85953426361084,NoButton,Move,533,248
2.87156343460083,NoButton,Move,545,248
2.885573148727417,NoButton,Move,559,252
2.8985652923583984,NoButton,Move,575,258
2.911574125289917,NoButton,Move,591,266
2.9225881099700928,NoButton,Move,605,276
2.9355952739715576,NoButton,Move,619,288
2.94862961769104,NoButton,Move,633,302
2.9616758823394775,NoButton,Move,645,316
2.9736173152923584,NoButton,Move,657,334
2.9866254329681396,NoButton,Move,671,352
2.998701572418213,NoButton,Move,685,376
3.011711359024048,NoButton,Move,701,404
3.024653434753418,NoButton,Move,715,434
3.0376715660095215,NoButton,Move,729,464
3.0506749153137207,NoButton,Move,743,494
3.0637478828430176,NoButton,Move,751,522
3.075695753097534,NoButton,Move,759,546
3.0877468585968018,NoButton,Move,765,568
3.1017074584960938,NoButton,Move,769,588
3.113783359527588,NoButton,Move,769,606
3.455958604812622,Left,Pressed,769,606
3.584049940109253,Left,Released,769,606
3.877326011657715,NoButton,Move,771,602
3.8882853984832764,NoButton,Move,775,596
3.9022867679595947,NoButton,Move,779,588
3.91435170173645,NoButton,Move,783,582
3.9273619651794434,NoButton,Move,791,574
3.9383206367492676,NoButton,Move,803,566
3.952340602874756,NoButton,Move,821,556
3.965353012084961,NoButton,Move,841,550
3.9773976802825928,NoButton,Move,861,544
3.9903392791748047,NoButton,Move,879,542
4.003360986709595,NoButton,Move,897,542
4.016361951828003,NoButton,Move,911,542
4.028433322906494,NoButton,Move,927,542
4.042374849319458,NoButton,Move,937,542
4.05342173576355,NoButton,Move,947,542
4.067406892776489,NoButton,Move,957,542
4.080469846725464,NoButton,Move,961,542
4.537766218185425,NoButton,Move,955,542
4.548832416534424,NoButton,Move,945,538
4.561840772628784,NoButton,Move,925,528
4.575783729553223,NoButton,Move,891,514
4.58680534362793,NoButton,Move,845,494
4.599868297576904,NoButton,Move,805,478
4.6128764152526855,NoButton,Move,765,464
4.626887559890747,NoButton,Move,727,450
4.638827800750732,NoButton,Move,697,438
4.651849985122681,NoButton,Move,675,428
4.662912130355835,NoButton,Move,657,422
4.676922082901001,NoButton,Move,647,418
4.689882755279541,NoButton,Move,639,414
4.702909231185913,NoButton,Move,635,412
4.714883804321289,NoButton,Move,633,412
4.727959156036377,NoButton,Move,633,410
4.752914905548096,NoButton,Move,631,410
4.791935443878174,NoButton,Move,629,408
4.828963756561279,NoButton,Move,627,408
4.841991186141968,NoButton,Move,627,406
5.236251354217529,Left,Pressed,627,406
5.362726211547852,Left,Released,627,406
6.825801372528076,NoButton,Move,621,404
6.837761640548706,NoButton,Move,615,400
6.850752353668213,NoButton,Move,607,396
6.862762212753296,NoButton,Move,595,394
6.8758368492126465,NoButton,Move,585,392
6.887784242630005,NoButton,Move,577,390
6.901818513870239,NoButton,Move,571,390
6.913828611373901,NoButton,Move,565,390
6.928806781768799,NoButton,Move,561,390
6.939832925796509,NoButton,Move,557,390
6.951847076416016,NoButton,Move,553,390
6.965832233428955,NoButton,Move,551,390
6.976907730102539,NoButton,Move,547,390
6.990850925445557,NoButton,Move,545,390
7.0038697719573975,NoButton,Move,543,390
7.014891624450684,NoButton,Move,539,390
7.0279436111450195,NoButton,Move,535,390
7.039903402328491,NoButton,Move,529,390
7.052900552749634,NoButton,Move,521,388
7.066921949386597,NoButton,Move,513,388
7.078983545303345,NoButton,Move,505,386
7.092958211898804,NoButton,Move,499,386
7.104930877685547,NoButton,Move,493,386
7.1179585456848145,NoButton,Move,489,384
7.130016326904297,NoButton,Move,487,384
7.142991304397583,NoButton,Move,483,384
7.168984889984131,NoButton,Move,481,384
7.2050206661224365,NoButton,Move,479,384
7.59997034072876,Left,Pressed,479,384
7.727061033248901,Left,Released,479,384
7.968171834945679,Right,Pressed,479,384
8.083247184753418,Right,Released,479,384
9.17634630203247,NoButton,Move,481,386
9.18826937675476,NoButton,Move,483,388
9.202291488647461,NoButton,Move,485,388
9.214354753494263,NoButton,Move,487,390
9.227364540100098,NoButton,Move,489,392
9.240306615829468,NoButton,Move,493,394
9.252326488494873,NoButton,Move,495,396
9.264390230178833,NoButton,Move,497,398
9.278401136398315,NoButton,Move,499,400
9.290360689163208,NoButton,Move,503,404
9.304358959197998,NoButton,Move,505,406
9.318375825881958,NoButton,Move,507,408
9.330434322357178,NoButton,Move,509,410
9.35399341583252,NoButton,Move,511,412
9.368008852005005,NoButton,Move,513,412
9.37907075881958,NoButton,Move,513,414
9.393012523651123,NoButton,Move,515,416
9.405020952224731,NoButton,Move,517,416
9.419040441513062,NoButton,Move,517,418
9.431108236312866,NoButton,Move,519,420
9.44206714630127,NoButton,Move,521,424
9.45505666732788,NoButton,Move,523,426
9.469078302383423,NoButton,Move,525,430
9.481143712997437,NoButton,Move,527,432
9.494153022766113,NoButton,Move,531,438
9.50611400604248,NoButton,Move,533,446
9.520115613937378,NoButton,Move,535,454
9.532180070877075,NoButton,Move,537,462
9.544206142425537,NoButton,Move,541,472
9.557129859924316,NoButton,Move,543,478
9.570157766342163,NoButton,Move,545,488
9.58415675163269,NoButton,Move,547,498
9.595224380493164,NoButton,Move,547,508
9.609200239181519,NoButton,Move,549,516
9.621193885803223,NoButton,Move,549,522
9.634188652038574,NoButton,Move,549,526
9.646262645721436,NoButton,Move,549,528
9.658220767974854,NoButton,Move,549,530
9.672211170196533,NoButton,Move,549,532
10.357699871063232,NoButton,Move,551,532
10.37075662612915,NoButton,Move,553,532
10.38573145866394,NoButton,Move,559,532
10.396793603897095,NoButton,Move,569,530
10.407753467559814,NoButton,Move,587,528
10.421743392944336,NoButton,Move,609,526
10.434770584106445,NoButton,Move,639,524
10.446830749511719,NoButton,Move,675,522
10.460839748382568,NoButton,Move,711,520
10.472781658172607,NoButton,Move,745,518
10.485806465148926,NoButton,Move,773,518
10.498866558074951,NoButton,Move,797,518
10.511810302734375,NoButton,Move,817,518
10.523817300796509,NoButton,Move,835,522
10.537828207015991,NoButton,Move,851,524
10.548903226852417,NoButton,Move,871,526
10.561914443969727,NoButton,Move,897,528
10.573873043060303,NoButton,Move,923,530
10.586906433105469,NoButton,Move,953,534
10.599871158599854,NoButton,Move,983,538
10.61194658279419,NoButton,Move,1009,540
10.62390661239624,NoButton,Move,1029,544
10.636913299560547,NoButton,Move,1043,546
10.649920225143433,NoButton,Move,1053,546
10.662984132766724,NoButton,Move,1061,548
10.675926923751831,NoButton,Move,1067,550
10.687934637069702,NoButton,Move,1075,550
10.701952934265137,NoButton,Move,1083,550
10.713018417358398,NoButton,Move,1089,550
10.727029800415039,NoButton,Move,1093,548
10.738988399505615,NoButton,Move,1097,548
10.752990484237671,NoButton,Move,1101,546
10.766055345535278,NoButton,Move,1103,546
10.777083158493042,NoButton,Move,1103,544
10.803021430969238,NoButton,Move,1105,544
10.854064226150513,NoButton,Move,1107,542
10.89207935333252,NoButton,Move,1109,542
10.905088901519775,NoButton,Move,1109,540
10.918105363845825,NoButton,Move,1111,540
10.929172039031982,NoButton,Move,1113,538
10.943181991577148,NoButton,Move,1117,536
10.955122709274292,NoButton,Move,1121,534
10.968142986297607,NoButton,Move,1125,532
10.98114562034607,NoButton,Move,1131,530
10.993218183517456,NoButton,Move,1135,528
11.006160259246826,NoButton,Move,1137,528
11.019169330596924,NoButton,Move,1139,526
11.033183097839355,NoButton,Move,1141,526
11.056214332580566,NoButton,Move,1143,526
11.070217370986938,NoButton,Move,1147,526
11.083237648010254,NoButton,Move,1149,526
11.096225023269653,NoButton,Move,1151,526
11.107249975204468,NoButton,Move,1153,526
11.121241569519043,NoButton,Move,1155,526
11.134281158447266,NoButton,Move,1157,526
11.14632797241211,NoButton,Move,1157,528
11.171297073364258,NoButton,Move,1159,528
11.388430118560791,NoButton,Move,1155,528
11.401451110839844,NoButton,Move,1147,528
11.412516355514526,NoButton,Move,1141,528
11.426477432250977,NoButton,Move,1133,528
11.438485145568848,NoButton,Move,1127,528
11.451497554779053,NoButton,Move,1123,528
11.465507984161377,NoButton,Move,1121,528
11.476494073867798,NoButton,Move,1119,526
11.489503622055054,NoButton,Move,1117,526
11.934830665588379,NoButton,Move,1119,526
11.94789719581604,NoButton,Move,1119,528
11.958855390548706,NoButton,Move,1123,530
11.97284746170044,NoButton,Move,1125,530
11.984871864318848,NoButton,Move,1129,532
11.996930599212646,NoButton,Move,1133,532
12.01094102859497,NoButton,Move,1137,534
12.022881746292114,NoButton,Move,1139,534
12.036900520324707,NoButton,Move,1141,536
12.048968315124512,NoButton,Move,1143,536
12.060977458953857,NoButton,Move,1145,536
12.073919296264648,NoButton,Move,1147,536
12.086933135986328,NoButton,Move,1153,536
12.099937200546265,NoButton,Move,1157,538
12.112012386322021,NoButton,Move,1161,538
12.123953104019165,NoButton,Move,1165,538
12.137986183166504,NoButton,Move,1167,538
12.150988340377808,NoButton,Move,1169,538
12.162050008773804,NoButton,Move,1171,538
12.17500925064087,NoButton,Move,1173,538
12.18801760673523,NoButton,Move,1175,538
12.213084697723389,NoButton,Move,1177,538
12.227027654647827,NoButton,Move,1179,538
12.23903512954712,NoButton,Move,1181,538
12.582346677780151,NoButton,Move,1181,536
12.621313571929932,NoButton,Move,1181,534
12.67234206199646,NoButton,Move,1181,532
13.229806661605835,Left,Pressed,1181,532
13.35731029510498,Left,Released,1181,532
15.314064264297485,NoButton,Move,1183,532
15.327073812484741,NoButton,Move,1187,532
15.340082883834839,NoButton,Move,1191,532
15.353359699249268,NoButton,Move,1193,532
15.365359783172607,NoButton,Move,1197,530
15.378368616104126,NoButton,Move,1201,530
15.390377283096313,NoButton,Move,1207,530
15.404387712478638,NoButton,Move,1211,528
15.415395021438599,NoButton,Move,1215,528
15.428404331207275,NoButton,Move,1219,526
15.4424147605896,NoButton,Move,1225,524
15.453423023223877,NoButton,Move,1233,524
15.467447996139526,NoButton,Move,1239,524
15.479440450668335,NoButton,Move,1245,522
15.492450714111328,NoButton,Move,1249,522
15.505459308624268,NoButton,Move,1253,522
15.518475532531738,NoButton,Move,1255,522
15.873740196228027,NoButton,Move,1257,522
15.911834716796875,NoButton,Move,1259,522
15.949845552444458,NoButton,Move,1261,522
15.988802909851074,NoButton,Move,1263,522
16.013888597488403,NoButton,Move,1265,522
16.039838552474976,NoButton,Move,1267,522
16.05286169052124,NoButton,Move,1269,520
16.064908027648926,NoButton,Move,1271,520
16.090874671936035,NoButton,Move,1273,520
16.12897038459778,NoButton,Move,1275,518
16.141911268234253,NoButton,Move,1277,518
16.166940927505493,NoButton,Move,1279,518
16.180006742477417,NoButton,Move,1281,518
16.218982696533203,NoButton,Move,1283,516
16.24200177192688,NoButton,Move,1285,516
16.25500226020813,NoButton,Move,1289,516
16.268014192581177,NoButton,Move,1295,516
16.280009746551514,NoButton,Move,1303,516
16.293051958084106,NoButton,Move,1309,516
16.306048154830933,NoButton,Move,1315,516
16.319045782089233,NoButton,Move,1319,516
16.3320791721344,NoButton,Move,1321,516
16.343053817749023,NoButton,Move,1323,516
16.35580062866211,NoButton,Move,1325,516
16.382805824279785,NoButton,Move,1327,516
16.408823013305664,NoButton,Move,1329,516
16.421833038330078,NoButton,Move,1331,516
17.474279165267944,NoButton,Move,1333,516
17.51435613632202,NoButton,Move,1335,516
17.539307594299316,NoButton,Move,1337,516
17.552322387695312,NoButton,Move,1339,516
17.564393043518066,NoButton,Move,1341,516
17.5774028301239,NoButton,Move,1343,516
17.58936095237732,NoButton,Move,1345,516
17.60336470603943,NoButton,Move,1347,516
17.614428281784058,NoButton,Move,1351,514
17.628438234329224,NoButton,Move,1353,514
17.640379428863525,NoButton,Move,1357,512
17.654399394989014,NoButton,Move,1359,512
17.66639995574951,NoButton,Move,1363,512
17.678474187850952,NoButton,Move,1367,510
17.691433668136597,NoButton,Move,1373,510
17.70444345474243,NoButton,Move,1377,508
17.717480421066284,NoButton,Move,1383,508
17.73049545288086,NoButton,Move,1387,506
17.743451833724976,NoButton,Move,1391,506
17.754486560821533,NoButton,Move,1393,504
17.768483638763428,NoButton,Move,1395,504
17.781550645828247,NoButton,Move,1399,504
17.793508052825928,NoButton,Move,1401,502
17.80549693107605,NoButton,Move,1403,500
17.820518732070923,NoButton,Move,1405,500
17.832531213760376,NoButton,Move,1407,498
17.844523191452026,NoButton,Move,1409,498
17.85655188560486,NoButton,Move,1409,496
17.870556116104126,NoButton,Move,1411,496
17.882551193237305,NoButton,Move,1411,494
17.89562702178955,NoButton,Move,1413,494
17.908569812774658,NoButton,Move,1413,492
17.920623064041138,NoButton,Move,1415,492
17.932586669921875,NoButton,Move,1415,490
17.94566249847412,NoButton,Move,1417,490
17.959604263305664,NoButton,Move,1417,488
17.997699975967407,NoButton,Move,1419,488
18.010709285736084,NoButton,Move,1419,486
18.060744762420654,NoButton,Move,1421,486
18.07368564605713,NoButton,Move,1421,484
18.08670663833618,NoButton,Move,1423,484
18.4402859210968,Left,Pressed,1423,484
18.568389415740967,Left,Released,1423,484
19.16680884361267,NoButton,Move,1423,488
19.17780900001526,NoButton,Move,1423,492
19.190819263458252,NoButton,Move,1419,496
19.203832387924194,NoButton,Move,1407,504
19.216849327087402,NoButton,Move,1383,514
19.22984766960144,NoButton,Move,1353,526
19.24286913871765,NoButton,Move,1317,534
19.254864931106567,NoButton,Move,1277,538
19.267874717712402,NoButton,Move,1237,540
19.280882596969604,NoButton,Move,1193,540
19.291890144348145,NoButton,Move,1147,540
19.305910110473633,NoButton,Move,1105,536
19.317909240722656,NoButton,Move,1065,530
19.329919576644897,NoButton,Move,1035,524
19.34292721748352,NoButton,Move,1009,522
19.35588502883911,NoButton,Move,991,518
19.368889808654785,NoButton,Move,979,516
19.381896495819092,NoButton,Move,971,514
19.39490795135498,NoButton,Move,965,514
19.405913829803467,NoButton,Move,959,512
19.4209303855896,NoButton,Move,957,512
19.43293333053589,NoButton,Move,957,510
19.94131302833557,NoButton,Move,963,510
19.954328536987305,NoButton,Move,975,514
19.967313528060913,NoButton,Move,995,522
19.980389833450317,NoButton,Move,1019,534
19.991349697113037,NoButton,Move,1045,552
20.005340099334717,NoButton,Move,1069,572
20.01735019683838,NoButton,Move,1089,594
20.030425548553467,NoButton,Move,1111,620
20.042365789413452,NoButton,Move,1131,650
20.056375741958618,NoButton,Move,1147,676
20.06938624382019,NoButton,Move,1161,698
20.08240556716919,NoButton,Move,1173,716
20.09447169303894,NoButton,Move,1181,728
20.106430292129517,NoButton,Move,1183,738
20.335575342178345,NoButton,Move,1189,738
20.34660267829895,NoButton,Move,1195,740
20.361165523529053,NoButton,Move,1201,742
20.37319278717041,NoButton,Move,1207,744
20.38518238067627,NoButton,Move,1211,744
20.398231267929077,NoButton,Move,1217,746
20.411269903182983,NoButton,Move,1223,748
20.424211025238037,NoButton,Move,1229,748
20.438227653503418,NoButton,Move,1233,750
20.450237035751343,NoButton,Move,1239,750
20.462305068969727,NoButton,Move,1243,752
20.47526502609253,NoButton,Move,1247,752
20.488258361816406,NoButton,Move,1251,754
20.50126814842224,NoButton,Move,1255,756
20.51334238052368,NoButton,Move,1257,756
20.526352167129517,NoButton,Move,1259,758
20.55230188369751,NoButton,Move,1261,758
20.563308477401733,NoButton,Move,1261,760
20.65237307548523,NoButton,Move,1263,762
20.70340895652771,NoButton,Move,1263,764
20.71642518043518,NoButton,Move,1265,764
20.741436004638672,NoButton,Move,1265,766
21.00863027572632,Left,Pressed,1265,766
21.13671588897705,Left,Released,1265,766
21.33887529373169,NoButton,Move,1263,770
21.351435661315918,NoButton,Move,1257,774
21.36444354057312,NoButton,Move,1251,778
21.37745237350464,NoButton,Move,1243,782
21.38948082923889,NoButton,Move,1231,786
21.40347909927368,NoButton,Move,1215,790
21.415489673614502,NoButton,Move,1191,792
21.428534269332886,NoButton,Move,1157,792
21.44149923324585,NoButton,Move,1117,792
21.453514337539673,NoButton,Move,1069,788
21.465524435043335,NoButton,Move,1021,780
21.478570461273193,NoButton,Move,967,772
21.49258065223694,NoButton,Move,911,764
21.50454306602478,NoButton,Move,857,756
21.516558170318604,NoButton,Move,809,746
21.52960753440857,NoButton,Move,765,738
21.542616367340088,NoButton,Move,731,730
21.55457830429077,NoButton,Move,705,724
21.56859040260315,NoButton,Move,683,718
21.581599712371826,NoButton,Move,667,712
21.594639778137207,NoButton,Move,653,704
21.60661506652832,NoButton,Move,645,696
21.618624687194824,NoButton,Move,637,680
21.632655143737793,NoButton,Move,633,660
21.643710136413574,NoButton,Move,631,638
21.656652688980103,NoButton,Move,631,612
21.669661283493042,NoButton,Move,637,588
21.68268394470215,NoButton,Move,641,578
31.203487634658813,NoButton,Move,643,580
31.216451168060303,NoButton,Move,647,584
31.227478742599487,NoButton,Move,651,588
31.240468740463257,NoButton,Move,655,592
31.254526376724243,NoButton,Move,659,598
31.267494440078735,NoButton,Move,665,606
31.278496503829956,NoButton,Move,671,612
31.291504383087158,NoButton,Move,675,622
31.303561210632324,NoButton,Move,679,630
31.317535638809204,NoButton,Move,683,638
31.32859992980957,NoButton,Move,687,648
31.341541290283203,NoButton,Move,689,660
31.355550050735474,NoButton,Move,691,678
31.368293523788452,NoButton,Move,691,698
31.38037109375,NoButton,Move,691,718
31.393314838409424,NoButton,Move,685,742
31.40632176399231,NoButton,Move,673,762
31.420345306396484,NoButton,Move,655,784
31.43241024017334,NoButton,Move,631,806
31.443416118621826,NoButton,Move,597,828
31.456377029418945,NoButton,Move,559,846
31.470382690429688,NoButton,Move,521,858
31.482449054718018,NoButton,Move,485,866
31.493403673171997,NoButton,Move,451,870
31.507413148880005,NoButton,Move,421,870
31.519423484802246,NoButton,Move,393,870
31.53248143196106,NoButton,Move,367,866
31.54442000389099,NoButton,Move,347,860
31.55742859840393,NoButton,Move,327,852
31.571439266204834,NoButton,Move,315,844
31.585466623306274,NoButton,Move,305,834
31.596526384353638,NoButton,Move,295,822
31.609467267990112,NoButton,Move,287,804
31.62247586250305,NoButton,Move,281,784
31.63549494743347,NoButton,Move,277,764
31.647560834884644,NoButton,Move,277,746
31.65950107574463,NoButton,Move,277,730
31.67253065109253,NoButton,Move,281,714
31.686561822891235,NoButton,Move,287,700
31.69853162765503,NoButton,Move,293,686
31.710625171661377,NoButton,Move,301,676
31.72354793548584,NoButton,Move,311,666
31.737557649612427,NoButton,Move,325,654
31.749566316604614,NoButton,Move,341,642
31.762577295303345,NoButton,Move,363,630
31.774582862854004,NoButton,Move,387,620
31.787611722946167,NoButton,Move,415,612
31.800640106201172,NoButton,Move,443,604
31.81267809867859,NoButton,Move,475,600
31.82463788986206,NoButton,Move,505,596
31.837647676467896,NoButton,Move,535,596
31.85167932510376,NoButton,Move,563,596
31.864715576171875,NoButton,Move,587,596
31.875674962997437,NoButton,Move,613,600
31.888683080673218,NoButton,Move,639,606
31.90168857574463,NoButton,Move,663,612
31.91477084159851,NoButton,Move,689,618
31.927758932113647,NoButton,Move,715,624
31.93970036506653,NoButton,Move,737,630
31.95271921157837,NoButton,Move,757,636
31.965786933898926,NoButton,Move,775,640
31.97879672050476,NoButton,Move,791,642
31.989755392074585,NoButton,Move,809,644
32.003758907318115,NoButton,Move,821,646
32.0167555809021,NoButton,Move,831,646
32.027830839157104,NoButton,Move,839,646
32.0417742729187,NoButton,Move,843,646
32.38503360748291,NoButton,Move,839,648
32.397093296051025,NoButton,Move,829,654
32.4101026058197,NoButton,Move,813,662
32.42204451560974,NoButton,Move,791,672
32.43558645248413,NoButton,Move,763,680
32.4497754573822,NoButton,Move,733,688
32.45985555648804,NoButton,Move,695,696
32.47281575202942,NoButton,Move,661,706
32.486820459365845,NoButton,Move,619,716
32.49888324737549,NoButton,Move,581,724
32.51189160346985,NoButton,Move,545,732
32.52385187149048,NoButton,Move,509,742
32.5368869304657,NoButton,Move,473,750
32.54992365837097,NoButton,Move,443,758
32.56192708015442,NoButton,Move,413,764
32.57488822937012,NoButton,Move,385,772
32.58887958526611,NoButton,Move,357,778
32.60189390182495,NoButton,Move,333,786
32.61298179626465,NoButton,Move,311,792
32.624924182891846,NoButton,Move,289,798
32.63891410827637,NoButton,Move,269,804
32.651939153671265,NoButton,Move,255,810
32.66399955749512,NoButton,Move,243,814
32.67702794075012,NoButton,Move,235,816
32.69095039367676,NoButton,Move,231,816
33.096306800842285,NoButton,Move,225,812
33.10826659202576,NoButton,Move,213,804
33.12127661705017,NoButton,Move,189,790
33.135276794433594,NoButton,Move,161,770
33.14734387397766,NoButton,Move,133,750
33.16030550003052,NoButton,Move,109,730
33.17329478263855,NoButton,Move,93,710
33.18630862236023,NoButton,Move,77,694
33.19831299781799,NoButton,Move,65,676
33.2113893032074,NoButton,Move,59,660
33.22433114051819,NoButton,Move,53,640
33.23634076118469,NoButton,Move,51,622
33.24941611289978,NoButton,Move,51,606
33.26242470741272,NoButton,Move,55,590
33.27536582946777,NoButton,Move,57,574
33.28837537765503,NoButton,Move,61,562
33.30039834976196,NoButton,Move,65,552
33.31246209144592,NoButton,Move,69,546
33.32540273666382,NoButton,Move,71,540
33.338412284851074,NoButton,Move,75,532
33.35143542289734,NoButton,Move,81,522
33.363497257232666,NoButton,Move,89,510
33.37552833557129,NoButton,Move,97,498
33.389514684677124,NoButton,Move,105,486
33.402533292770386,NoButton,Move,115,472
33.41459894180298,NoButton,Move,121,460
33.426626682281494,NoButton,Move,129,450
33.43954825401306,NoButton,Move,135,440
33.452566385269165,NoButton,Move,141,434
33.46558952331543,NoButton,Move,147,428
33.47764468193054,NoButton,Move,153,424
33.49060416221619,NoButton,Move,157,420
33.50359606742859,NoButton,Move,161,420
33.516605854034424,NoButton,Move,165,418
33.54063963890076,NoButton,Move,169,416
33.92189145088196,NoButton,Move,173,412
33.935911417007446,NoButton,Move,177,408
33.947978019714355,NoButton,Move,185,400
33.9599871635437,NoButton,Move,195,390
33.97294855117798,NoButton,Move,211,376
33.98695373535156,NoButton,Move,231,358
33.99901485443115,NoButton,Move,255,342
34.0110228061676,NoButton,Move,281,328
34.02398347854614,NoButton,Move,303,318
34.037024974823,NoButton,Move,325,314
34.04998326301575,NoButton,Move,347,310
34.06205916404724,NoButton,Move,367,310
34.07606887817383,NoButton,Move,389,310
34.088011741638184,NoButton,Move,409,316
34.10205817222595,NoButton,Move,429,326
34.11209464073181,NoButton,Move,449,336
34.1261043548584,NoButton,Move,467,348
34.139065742492676,NoButton,Move,483,360
34.152066707611084,NoButton,Move,495,370
34.16313076019287,NoButton,Move,507,378
34.177140951156616,NoButton,Move,517,386
34.190102100372314,NoButton,Move,525,394
34.20309257507324,NoButton,Move,533,400
34.21510028839111,NoButton,Move,539,406
34.22810888290405,NoButton,Move,547,412
34.24011707305908,NoButton,Move,551,420
34.254138231277466,NoButton,Move,557,424
34.26613736152649,NoButton,Move,561,430
34.27914881706238,NoButton,Move,563,434
34.2911536693573,NoButton,Move,565,436
34.30418252944946,NoButton,Move,567,438
34.31717491149902,NoButton,Move,567,440
34.34118866920471,NoButton,Move,567,442
34.394261598587036,NoButton,Move,567,444
34.40522027015686,NoButton,Move,561,446
34.85152721405029,NoButton,Move,565,444
34.86354637145996,NoButton,Move,573,438
34.87555384635925,NoButton,Move,585,428
34.88856339454651,NoButton,Move,599,420
34.90256452560425,NoButton,Move,613,412
34.91463017463684,NoButton,Move,629,404
34.927658557891846,NoButton,Move,643,398
34.93959999084473,NoButton,Move,659,392
34.95260214805603,NoButton,Move,673,388
34.965667486190796,NoButton,Move,687,386
34.978676319122314,NoButton,Move,701,384
34.98963522911072,NoButton,Move,715,384
35.00262999534607,NoButton,Move,731,384
35.015706300735474,NoButton,Move,745,384
35.028663635253906,NoButton,Move,759,384
35.04273986816406,NoButton,Move,773,384
35.053707122802734,NoButton,Move,787,386
35.06667113304138,NoButton,Move,799,386
35.079747676849365,NoButton,Move,811,386
35.09277558326721,NoButton,Move,821,388
35.10469913482666,NoButton,Move,827,388
35.11770939826965,NoButton,Move,835,388
35.129783630371094,NoButton,Move,841,390
35.142725229263306,NoButton,Move,845,392
35.154752254486084,NoButton,Move,849,394
35.16875171661377,NoButton,Move,851,396
35.180819272994995,NoButton,Move,855,398
35.193761110305786,NoButton,Move,857,400
35.206769704818726,NoButton,Move,859,404
35.21978783607483,NoButton,Move,859,406
35.5750892162323,NoButton,Move,865,402
35.58710837364197,NoButton,Move,875,394
35.60212564468384,NoButton,Move,893,376
35.614203214645386,NoButton,Move,923,348
35.625144481658936,NoButton,Move,963,316
35.63813352584839,NoButton,Move,1007,286
35.653159379959106,NoButton,Move,1061,256
35.6642210483551,NoButton,Move,1119,230
35.67716193199158,NoButton,Move,1179,214
35.68919277191162,NoButton,Move,1241,202
35.703195333480835,NoButton,Move,1267,198
35.7151894569397,NoButton,Move,1303,198
35.726216316223145,NoButton,Move,1343,198
35.73922538757324,NoButton,Move,1385,202
35.75322771072388,NoButton,Move,1421,208
35.76622724533081,NoButton,Move,1449,216
35.7782666683197,NoButton,Move,1473,224
35.79224514961243,NoButton,Move,1487,230
35.80326437950134,NoButton,Move,1495,234
35.81632924079895,NoButton,Move,1499,236
